#Time: 20250306 103419
#Direction: Positive
#Lamp current: 1.441407
#Interferometer temperature: 17.660000
#Interferometer humidity: 38.925056
#Laser wavelength(nm): 790.087493
#VCM speed: 5000
#Resolution: 8
#Gain: 1
#Acquisition Times: 16
#Spectra: Power spectra
#XUnit: cm-1
4000.000000,0.005656
4003.078696,0.005977
4006.157393,0.006312
4009.236089,0.006693
4012.314786,0.007106
4015.393482,0.007551
4018.472178,0.008010
4021.550875,0.008506
4024.629571,0.009038
4027.708268,0.009639
4030.786964,0.010298
4033.865660,0.011001
4036.944357,0.011749
4040.023053,0.012538
4043.101750,0.013386
4046.180446,0.014322
4049.259142,0.015356
4052.337839,0.016466
4055.416535,0.017634
4058.495232,0.018869
4061.573928,0.020185
4064.652625,0.021593
4067.731321,0.023092
4070.810017,0.024681
4073.888714,0.026359
4076.967410,0.028122
4080.046107,0.029970
4083.124803,0.031902
4086.203499,0.033929
4089.282196,0.036058
4092.360892,0.038279
4095.439589,0.040564
4098.518285,0.042880
4101.596981,0.045213
4104.675678,0.047575
4107.754374,0.049995
4110.833071,0.052466
4113.911767,0.054953
4116.990463,0.057423
4120.069160,0.059876
4123.147856,0.062326
4126.226553,0.064778
4129.305249,0.067216
4132.383945,0.069621
4135.462642,0.071985
4138.541338,0.074308
4141.620035,0.076588
4144.698731,0.078828
4147.777427,0.081027
4150.856124,0.083179
4153.934820,0.085277
4157.013517,0.087328
4160.092213,0.089357
4163.170910,0.091376
4166.249606,0.093374
4169.328302,0.095332
4172.406999,0.097244
4175.485695,0.099116
4178.564392,0.100962
4181.643088,0.102794
4184.721784,0.104621
4187.800481,0.106442
4190.879177,0.108257
4193.957874,0.110065
4197.036570,0.111868
4200.115266,0.113655
4203.193963,0.115425
4206.272659,0.117189
4209.351356,0.118955
4212.430052,0.120715
4215.508748,0.122455
4218.587445,0.124168
4221.666141,0.125851
4224.744838,0.127497
4227.823534,0.129104
4230.902230,0.130685
4233.980927,0.132266
4237.059623,0.133870
4240.138320,0.135509
4243.217016,0.137174
4246.295712,0.138842
4249.374409,0.140500
4252.453105,0.142147
4255.531802,0.143778
4258.610498,0.145375
4261.689195,0.146917
4264.767891,0.148403
4267.846587,0.149856
4270.925284,0.151319
4274.003980,0.152822
4277.082677,0.154375
4280.161373,0.155959
4283.240069,0.157540
4286.318766,0.159076
4289.397462,0.160546
4292.476159,0.161963
4295.554855,0.163358
4298.633551,0.164752
4301.712248,0.166161
4304.790944,0.167598
4307.869641,0.169068
4310.948337,0.170555
4314.027033,0.172035
4317.105730,0.173494
4320.184426,0.174928
4323.263123,0.176339
4326.341819,0.177729
4329.420515,0.179102
4332.499212,0.180466
4335.577908,0.181821
4338.656605,0.183161
4341.735301,0.184477
4344.813997,0.185777
4347.892694,0.187069
4350.971390,0.188344
4354.050087,0.189595
4357.128783,0.190833
4360.207480,0.192078
4363.286176,0.193331
4366.364872,0.194578
4369.443569,0.195804
4372.522265,0.196994
4375.600962,0.198126
4378.679658,0.199195
4381.758354,0.200218
4384.837051,0.201221
4387.915747,0.202219
4390.994444,0.203222
4394.073140,0.204232
4397.151836,0.205229
4400.230533,0.206166
4403.309229,0.207014
4406.387926,0.207787
4409.466622,0.208524
4412.545318,0.209251
4415.624015,0.209969
4418.702711,0.210679
4421.781408,0.211381
4424.860104,0.212076
4427.938800,0.212767
4431.017497,0.213457
4434.096193,0.214134
4437.174890,0.214785
4440.253586,0.215424
4443.332282,0.216079
4446.410979,0.216767
4449.489675,0.217482
4452.568372,0.218209
4455.647068,0.218941
4458.725765,0.219675
4461.804461,0.220425
4464.883157,0.221212
4467.961854,0.222029
4471.040550,0.222847
4474.119247,0.223642
4477.197943,0.224413
4480.276639,0.225174
4483.355336,0.225923
4486.434032,0.226655
4489.512729,0.227376
4492.591425,0.228114
4495.670121,0.228911
4498.748818,0.229810
4501.827514,0.230827
4504.906211,0.231924
4507.984907,0.233029
4511.063603,0.234094
4514.142300,0.235125
4517.220996,0.236169
4520.299693,0.237279
4523.378389,0.238486
4526.457085,0.239784
4529.535782,0.241159
4532.614478,0.242609
4535.693175,0.244152
4538.771871,0.245797
4541.850567,0.247542
4544.929264,0.249378
4548.007960,0.251309
4551.086657,0.253344
4554.165353,0.255489
4557.244049,0.257724
4560.322746,0.259991
4563.401442,0.262215
4566.480139,0.264346
4569.558835,0.266368
4572.637532,0.268290
4575.716228,0.270139
4578.794924,0.271963
4581.873621,0.273817
4584.952317,0.275726
4588.031014,0.277668
4591.109710,0.279579
4594.188406,0.281400
4597.267103,0.283097
4600.345799,0.284668
4603.424496,0.286131
4606.503192,0.287521
4609.581888,0.288865
4612.660585,0.290161
4615.739281,0.291375
4618.817978,0.292487
4621.896674,0.293539
4624.975370,0.294623
4628.054067,0.295824
4631.132763,0.297140
4634.211460,0.298482
4637.290156,0.299728
4640.368852,0.300785
4643.447549,0.301620
4646.526245,0.302280
4649.604942,0.302883
4652.683638,0.303561
4655.762334,0.304384
4658.841031,0.305327
4661.919727,0.306310
4664.998424,0.307242
4668.077120,0.308054
4671.155817,0.308737
4674.234513,0.309379
4677.313209,0.310125
4680.391906,0.311041
4683.470602,0.312058
4686.549299,0.313038
4689.627995,0.313885
4692.706691,0.314570
4695.785388,0.315121
4698.864084,0.315639
4701.942781,0.316274
4705.021477,0.317120
4708.100173,0.318115
4711.178870,0.319084
4714.257566,0.319873
4717.336263,0.320420
4720.414959,0.320758
4723.493655,0.321015
4726.572352,0.321381
4729.651048,0.322012
4732.729745,0.322898
4735.808441,0.323873
4738.887137,0.324731
4741.965834,0.325359
4745.044530,0.325773
4748.123227,0.326091
4751.201923,0.326468
4754.280619,0.327022
4757.359316,0.327756
4760.438012,0.328550
4763.516709,0.329235
4766.595405,0.329705
4769.674102,0.329971
4772.752798,0.330144
4775.831494,0.330373
4778.910191,0.330762
4781.988887,0.331317
4785.067584,0.331952
4788.146280,0.332545
4791.224976,0.333000
4794.303673,0.333304
4797.382369,0.333527
4800.461066,0.333774
4803.539762,0.334109
4806.618458,0.334532
4809.697155,0.334992
4812.775851,0.335424
4815.854548,0.335778
4818.933244,0.336051
4822.011940,0.336296
4825.090637,0.336590
4828.169333,0.336974
4831.248030,0.337428
4834.326726,0.337894
4837.405422,0.338308
4840.484119,0.338631
4843.562815,0.338866
4846.641512,0.339062
4849.720208,0.339288
4852.798904,0.339582
4855.877601,0.339926
4858.956297,0.340270
4862.034994,0.340570
4865.113690,0.340792
4868.192387,0.340924
4871.271083,0.341003
4874.349779,0.341110
4877.428476,0.341314
4880.507172,0.341616
4883.585869,0.341956
4886.664565,0.342266
4889.743261,0.342504
4892.821958,0.342669
4895.900654,0.342788
4898.979351,0.342911
4902.058047,0.343092
4905.136743,0.343363
4908.215440,0.343705
4911.294136,0.344072
4914.372833,0.344423
4917.451529,0.344740
4920.530225,0.345019
4923.608922,0.345271
4926.687618,0.345516
4929.766315,0.345775
4932.845011,0.346049
4935.923707,0.346318
4939.002404,0.346560
4942.081100,0.346764
4945.159797,0.346927
4948.238493,0.347044
4951.317189,0.347116
4954.395886,0.347153
4957.474582,0.347181
4960.553279,0.347239
4963.631975,0.347361
4966.710672,0.347559
4969.789368,0.347824
4972.868064,0.348122
4975.946761,0.348398
4979.025457,0.348586
4982.104154,0.348660
4985.182850,0.348664
4988.261546,0.348689
4991.340243,0.348813
4994.418939,0.349062
4997.497636,0.349405
5000.576332,0.349789
5003.655028,0.350175
5006.733725,0.350549
5009.812421,0.350897
5012.891118,0.351207
5015.969814,0.351480
5019.048510,0.351726
5022.127207,0.351958
5025.205903,0.352178
5028.284600,0.352385
5031.363296,0.352583
5034.441992,0.352789
5037.520689,0.353007
5040.599385,0.353208
5043.678082,0.353359
5046.756778,0.353467
5049.835474,0.353585
5052.914171,0.353751
5055.992867,0.353930
5059.071564,0.354062
5062.150260,0.354140
5065.228956,0.354198
5068.307653,0.354259
5071.386349,0.354343
5074.465046,0.354471
5077.543742,0.354619
5080.622439,0.354736
5083.701135,0.354800
5086.779831,0.354816
5089.858528,0.354786
5092.937224,0.354754
5096.015921,0.354807
5099.094617,0.354981
5102.173313,0.355208
5105.252010,0.355398
5108.330706,0.355506
5111.409403,0.355515
5114.488099,0.355460
5117.566795,0.355485
5120.645492,0.355726
5123.724188,0.356097
5126.802885,0.356338
5129.881581,0.356342
5132.960277,0.356212
5136.038974,0.356016
5139.117670,0.355782
5142.196367,0.355674
5145.275063,0.355750
5148.353759,0.355636
5151.432456,0.354938
5154.511152,0.353852
5157.589849,0.352973
5160.668545,0.352655
5163.747241,0.352838
5166.825938,0.353271
5169.904634,0.353712
5172.983331,0.353957
5176.062027,0.353727
5179.140724,0.352753
5182.219420,0.351340
5185.298116,0.350529
5188.376813,0.350917
5191.455509,0.351718
5194.534206,0.351813
5197.612902,0.350599
5200.691598,0.347351
5203.770295,0.342462
5206.848991,0.339393
5209.927688,0.341401
5213.006384,0.346537
5216.085080,0.349681
5219.163777,0.348517
5222.242473,0.344943
5225.321170,0.342285
5228.399866,0.342617
5231.478562,0.345598
5234.557259,0.348935
5237.635955,0.349719
5240.714652,0.346255
5243.793348,0.340181
5246.872044,0.335773
5249.950741,0.335613
5253.029437,0.338131
5256.108134,0.339888
5259.186830,0.339076
5262.265526,0.337255
5265.344223,0.338017
5268.422919,0.342903
5271.501616,0.349295
5274.580312,0.353352
5277.659009,0.353727
5280.737705,0.351643
5283.816401,0.348852
5286.895098,0.346822
5289.973794,0.346903
5293.052491,0.349366
5296.131187,0.352391
5299.209883,0.353521
5302.288580,0.352200
5305.367276,0.350244
5308.445973,0.349866
5311.524669,0.351456
5314.603365,0.353529
5317.682062,0.354332
5320.760758,0.352695
5323.839455,0.348549
5326.918151,0.343508
5329.996847,0.339079
5333.075544,0.334536
5336.154240,0.328873
5339.232937,0.323570
5342.311633,0.321214
5345.390329,0.322443
5348.469026,0.325739
5351.547722,0.329954
5354.626419,0.335516
5357.705115,0.342135
5360.783811,0.347579
5363.862508,0.350375
5366.941204,0.350714
5370.019901,0.348277
5373.098597,0.343389
5376.177294,0.339232
5379.255990,0.338440
5382.334686,0.339653
5385.413383,0.340158
5388.492079,0.339055
5391.570776,0.337292
5394.649472,0.337152
5397.728168,0.340205
5400.806865,0.344131
5403.885561,0.343937
5406.964258,0.337630
